date,platform,campaign_name,impressions,clicks,spend,ctr,cpc,conversions,conversion_value,reach
2026-03-02,google,Demo Search Brand,5050,101,100.65,0.02,1.0,2,100.0,
2026-03-02,google,Demo Search Generic,5400,108,107.69,0.02,1.0,2,100.0,
2026-03-02,google,Demo Display Retargeting,5200,104,103.61,0.02,1.0,2,100.0,
2026-03-02,meta,Demo Meta Awareness Q1,5400,108,107.89,0.02,1.0,2,100.0,4590.0
2026-03-02,meta,Demo Meta Awareness Q2,5200,104,104.43,0.02,1.0,2,100.0,4420.0
2026-03-02,meta,Demo Meta Conversion Q1,5300,106,105.61,0.02,1.0,2,100.0,4505.0
2026-03-02,meta,Demo Meta Conversion Q2,4950,99,98.6,0.02,1.0,2,100.0,4208.0
2026-03-03,google,Demo Search Brand,4600,92,92.1,0.02,1.0,2,100.0,
2026-03-03,google,Demo Search Generic,5000,100,99.66,0.02,1.0,2,100.0,
2026-03-03,google,Demo Display Retargeting,5050,101,100.83,0.02,1.0,2,100.0,
2026-03-03,meta,Demo Meta Awareness Q1,4750,95,95.02,0.02,1.0,2,100.0,4038.0
2026-03-03,meta,Demo Meta Awareness Q2,4750,95,94.6,0.02,1.0,2,100.0,4038.0
2026-03-03,meta,Demo Meta Conversion Q1,4850,97,97.39,0.02,1.0,2,100.0,4122.0
2026-03-03,meta,Demo Meta Conversion Q2,4900,98,98.4,0.02,1.0,2,100.0,4165.0
2026-03-04,google,Demo Search Brand,5100,102,102.42,0.02,1.0,2,100.0,
2026-03-04,google,Demo Search Generic,4800,96,95.84,0.02,1.0,2,100.0,
2026-03-04,google,Demo Display Retargeting,4550,91,91.38,0.02,1.0,2,100.0,
2026-03-04,meta,Demo Meta Awareness Q1,4850,97,96.66,0.02,1.0,2,100.0,4122.0
2026-03-04,meta,Demo Meta Awareness Q2,4700,94,94.45,0.02,1.0,2,100.0,3995.0
2026-03-04,meta,Demo Meta Conversion Q1,5100,102,102.37,0.02,1.0,2,100.0,4335.0
2026-03-04,meta,Demo Meta Conversion Q2,4900,98,97.54,0.02,1.0,2,100.0,4165.0
2026-03-05,google,Demo Search Brand,5100,102,101.67,0.02,1.0,2,100.0,
2026-03-05,google,Demo Search Generic,4850,97,97.21,0.02,1.0,2,100.0,
2026-03-05,google,Demo Display Retargeting,5050,101,101.48,0.02,1.0,2,100.0,
2026-03-05,meta,Demo Meta Awareness Q1,4500,90,90.07,0.02,1.0,2,100.0,3825.0
2026-03-05,meta,Demo Meta Awareness Q2,5100,102,101.89,0.02,1.0,2,100.0,4335.0
2026-03-05,meta,Demo Meta Conversion Q1,4550,91,91.0,0.02,1.0,2,100.0,3868.0
2026-03-05,meta,Demo Meta Conversion Q2,5250,105,105.31,0.02,1.0,2,100.0,4462.0
2026-03-06,google,Demo Search Brand,5400,108,108.19,0.02,1.0,2,100.0,
2026-03-06,google,Demo Search Generic,5050,101,100.62,0.02,1.0,2,100.0,
2026-03-06,google,Demo Display Retargeting,4500,90,90.49,0.02,1.01,2,100.0,
2026-03-06,meta,Demo Meta Awareness Q1,4800,96,96.14,0.02,1.0,2,100.0,4080.0
2026-03-06,meta,Demo Meta Awareness Q2,4600,92,92.11,0.02,1.0,2,100.0,3910.0
2026-03-06,meta,Demo Meta Conversion Q1,4550,91,91.42,0.02,1.0,2,100.0,3868.0
2026-03-06,meta,Demo Meta Conversion Q2,5150,103,102.79,0.02,1.0,2,100.0,4378.0
2026-03-07,google,Demo Search Brand,6200,124,124.01,0.02,1.0,2,100.0,
2026-03-07,google,Demo Search Generic,6150,123,122.93,0.02,1.0,2,100.0,
2026-03-07,google,Demo Display Retargeting,5600,112,111.64,0.02,1.0,2,100.0,
2026-03-07,meta,Demo Meta Awareness Q1,5600,112,112.29,0.02,1.0,2,100.0,4760.0
2026-03-07,meta,Demo Meta Awareness Q2,5750,115,115.23,0.02,1.0,2,100.0,4888.0
2026-03-07,meta,Demo Meta Conversion Q1,5900,118,117.81,0.02,1.0,2,100.0,5015.0
2026-03-07,meta,Demo Meta Conversion Q2,5700,114,113.51,0.02,1.0,2,100.0,4845.0
2026-03-08,google,Demo Search Brand,6450,129,129.36,0.02,1.0,3,150.0,
2026-03-08,google,Demo Search Generic,5450,109,108.65,0.02,1.0,2,100.0,
2026-03-08,google,Demo Display Retargeting,6000,120,119.6,0.02,1.0,2,100.0,
2026-03-08,meta,Demo Meta Awareness Q1,6550,131,130.78,0.02,1.0,3,150.0,5568.0
2026-03-08,meta,Demo Meta Awareness Q2,6600,132,131.68,0.02,1.0,3,150.0,5610.0
2026-03-08,meta,Demo Meta Conversion Q1,5800,116,115.79,0.02,1.0,2,100.0,4930.0
2026-03-08,meta,Demo Meta Conversion Q2,6150,123,123.13,0.02,1.0,2,100.0,5228.0
2026-03-09,google,Demo Search Brand,5300,106,106.09,0.02,1.0,2,100.0,
2026-03-09,google,Demo Search Generic,4750,95,94.55,0.02,1.0,2,100.0,
2026-03-09,google,Demo Display Retargeting,5050,101,101.09,0.02,1.0,2,100.0,
2026-03-09,meta,Demo Meta Awareness Q1,5450,109,109.39,0.02,1.0,2,100.0,4632.0
2026-03-09,meta,Demo Meta Awareness Q2,5400,108,107.88,0.02,1.0,2,100.0,4590.0
2026-03-09,meta,Demo Meta Conversion Q1,5400,108,107.71,0.02,1.0,2,100.0,4590.0
2026-03-09,meta,Demo Meta Conversion Q2,5100,102,102.17,0.02,1.0,2,100.0,4335.0
2026-03-10,google,Demo Search Brand,5100,102,102.46,0.02,1.0,2,100.0,
2026-03-10,google,Demo Search Generic,4750,95,94.65,0.02,1.0,2,100.0,
2026-03-10,google,Demo Display Retargeting,5300,106,106.19,0.02,1.0,2,100.0,
2026-03-10,meta,Demo Meta Awareness Q1,5250,105,105.39,0.02,1.0,2,100.0,4462.0
2026-03-10,meta,Demo Meta Awareness Q2,4950,99,98.61,0.02,1.0,2,100.0,4208.0
2026-03-10,meta,Demo Meta Conversion Q1,5350,107,107.14,0.02,1.0,2,100.0,4548.0
2026-03-10,meta,Demo Meta Conversion Q2,4750,95,94.9,0.02,1.0,2,100.0,4038.0
2026-03-11,google,Demo Search Brand,5350,107,106.95,0.02,1.0,2,100.0,
2026-03-11,google,Demo Search Generic,5100,102,102.5,0.02,1.0,2,100.0,
2026-03-11,google,Demo Display Retargeting,4550,91,90.91,0.02,1.0,2,100.0,
2026-03-11,meta,Demo Meta Awareness Q1,4850,97,97.1,0.02,1.0,2,100.0,4122.0
2026-03-11,meta,Demo Meta Awareness Q2,5200,104,103.74,0.02,1.0,2,100.0,4420.0
2026-03-11,meta,Demo Meta Conversion Q1,5200,104,104.48,0.02,1.0,2,100.0,4420.0
2026-03-11,meta,Demo Meta Conversion Q2,4850,97,97.37,0.02,1.0,2,100.0,4122.0
2026-03-12,google,Demo Search Brand,4750,95,94.57,0.02,1.0,2,100.0,
2026-03-12,google,Demo Search Generic,4650,93,93.48,0.02,1.01,2,100.0,
2026-03-12,google,Demo Display Retargeting,5500,110,109.56,0.02,1.0,2,100.0,
2026-03-12,meta,Demo Meta Awareness Q1,4900,98,97.86,0.02,1.0,2,100.0,4165.0
2026-03-12,meta,Demo Meta Awareness Q2,4900,98,98.1,0.02,1.0,2,100.0,4165.0
2026-03-12,meta,Demo Meta Conversion Q1,4650,93,93.37,0.02,1.0,2,100.0,3952.0
2026-03-12,meta,Demo Meta Conversion Q2,4900,98,97.51,0.02,1.0,2,100.0,4165.0
2026-03-13,google,Demo Search Brand,5500,110,109.58,0.02,1.0,2,100.0,
2026-03-13,google,Demo Search Generic,5000,100,100.01,0.02,1.0,2,100.0,
2026-03-13,google,Demo Display Retargeting,5200,104,104.14,0.02,1.0,2,100.0,
2026-03-13,meta,Demo Meta Awareness Q1,5450,109,108.83,0.02,1.0,2,100.0,4632.0
2026-03-13,meta,Demo Meta Awareness Q2,5400,108,108.49,0.02,1.0,2,100.0,4590.0
2026-03-13,meta,Demo Meta Conversion Q1,5400,108,107.61,0.02,1.0,2,100.0,4590.0
2026-03-13,meta,Demo Meta Conversion Q2,5400,108,108.16,0.02,1.0,2,100.0,4590.0
2026-03-14,google,Demo Search Brand,6150,123,122.67,0.02,1.0,2,100.0,
2026-03-14,google,Demo Search Generic,6450,129,128.82,0.02,1.0,3,150.0,
2026-03-14,google,Demo Display Retargeting,6350,127,127.04,0.02,1.0,3,150.0,
2026-03-14,meta,Demo Meta Awareness Q1,6600,132,131.8,0.02,1.0,3,150.0,5610.0
2026-03-14,meta,Demo Meta Awareness Q2,6450,129,129.14,0.02,1.0,3,150.0,5482.0
2026-03-14,meta,Demo Meta Conversion Q1,6050,121,120.91,0.02,1.0,2,100.0,5142.0
2026-03-14,meta,Demo Meta Conversion Q2,5400,108,108.06,0.02,1.0,2,100.0,4590.0
2026-03-15,google,Demo Search Brand,6600,132,131.85,0.02,1.0,3,150.0,
2026-03-15,google,Demo Search Generic,6050,121,120.82,0.02,1.0,2,100.0,
2026-03-15,google,Demo Display Retargeting,6550,131,130.64,0.02,1.0,3,150.0,
2026-03-15,meta,Demo Meta Awareness Q1,5900,118,118.13,0.02,1.0,2,100.0,5015.0
2026-03-15,meta,Demo Meta Awareness Q2,6200,124,123.6,0.02,1.0,2,100.0,5270.0
2026-03-15,meta,Demo Meta Conversion Q1,6450,129,129.1,0.02,1.0,3,150.0,5482.0
2026-03-15,meta,Demo Meta Conversion Q2,5600,112,111.74,0.02,1.0,2,100.0,4760.0
2026-03-16,google,Demo Search Brand,4850,97,97.3,0.02,1.0,2,100.0,
2026-03-16,google,Demo Search Generic,5400,108,107.5,0.02,1.0,2,100.0,
2026-03-16,google,Demo Display Retargeting,5000,100,99.93,0.02,1.0,2,100.0,
2026-03-16,meta,Demo Meta Awareness Q1,5150,103,103.17,0.02,1.0,2,100.0,4378.0
2026-03-16,meta,Demo Meta Awareness Q2,5050,101,100.87,0.02,1.0,2,100.0,4292.0
2026-03-16,meta,Demo Meta Conversion Q1,4950,99,99.36,0.02,1.0,2,100.0,4208.0
2026-03-16,meta,Demo Meta Conversion Q2,4850,97,97.17,0.02,1.0,2,100.0,4122.0
2026-03-17,google,Demo Search Brand,5450,109,109.25,0.02,1.0,2,100.0,
2026-03-17,google,Demo Search Generic,5200,104,104.49,0.02,1.0,2,100.0,
2026-03-17,google,Demo Display Retargeting,5450,109,109.05,0.02,1.0,2,100.0,
2026-03-17,meta,Demo Meta Awareness Q1,5350,107,107.24,0.02,1.0,2,100.0,4548.0
2026-03-17,meta,Demo Meta Awareness Q2,4550,91,90.88,0.02,1.0,2,100.0,3868.0
2026-03-17,meta,Demo Meta Conversion Q1,5350,107,107.32,0.02,1.0,2,100.0,4548.0
2026-03-17,meta,Demo Meta Conversion Q2,4600,92,91.78,0.02,1.0,2,100.0,3910.0
2026-03-18,google,Demo Search Brand,5450,109,108.82,0.02,1.0,2,100.0,
2026-03-18,google,Demo Search Generic,5000,100,100.4,0.02,1.0,2,100.0,
2026-03-18,google,Demo Display Retargeting,4800,96,96.01,0.02,1.0,2,100.0,
2026-03-18,meta,Demo Meta Awareness Q1,5150,103,103.33,0.02,1.0,2,100.0,4378.0
2026-03-18,meta,Demo Meta Awareness Q2,5400,108,108.12,0.02,1.0,2,100.0,4590.0
2026-03-18,meta,Demo Meta Conversion Q1,5500,110,109.82,0.02,1.0,2,100.0,4675.0
2026-03-18,meta,Demo Meta Conversion Q2,4700,94,94.46,0.02,1.0,2,100.0,3995.0
2026-03-19,google,Demo Search Brand,5250,105,104.83,0.02,1.0,2,100.0,
2026-03-19,google,Demo Search Generic,4700,94,94.29,0.02,1.0,2,100.0,
2026-03-19,google,Demo Display Retargeting,4550,91,90.81,0.02,1.0,2,100.0,
2026-03-19,meta,Demo Meta Awareness Q1,4650,93,93.31,0.02,1.0,2,100.0,3952.0
2026-03-19,meta,Demo Meta Awareness Q2,5250,105,105.36,0.02,1.0,2,100.0,4462.0
2026-03-19,meta,Demo Meta Conversion Q1,4600,92,92.45,0.02,1.0,2,100.0,3910.0
2026-03-19,meta,Demo Meta Conversion Q2,5250,105,104.58,0.02,1.0,2,100.0,4462.0
2026-03-20,google,Demo Search Brand,5450,109,109.07,0.02,1.0,2,100.0,
2026-03-20,google,Demo Search Generic,5250,105,104.69,0.02,1.0,2,100.0,
2026-03-20,google,Demo Display Retargeting,4750,95,95.38,0.02,1.0,2,100.0,
2026-03-20,meta,Demo Meta Awareness Q1,5400,108,107.57,0.02,1.0,2,100.0,4590.0
2026-03-20,meta,Demo Meta Awareness Q2,5300,106,105.93,0.02,1.0,2,100.0,4505.0
2026-03-20,meta,Demo Meta Conversion Q1,5100,102,102.07,0.02,1.0,2,100.0,4335.0
2026-03-20,meta,Demo Meta Conversion Q2,5450,109,109.45,0.02,1.0,2,100.0,4632.0
2026-03-21,google,Demo Search Brand,5600,112,112.27,0.02,1.0,2,100.0,
2026-03-21,google,Demo Search Generic,5400,108,108.19,0.02,1.0,2,100.0,
2026-03-21,google,Demo Display Retargeting,5700,114,114.29,0.02,1.0,2,100.0,
2026-03-21,meta,Demo Meta Awareness Q1,5750,115,115.0,0.02,1.0,2,100.0,4888.0
2026-03-21,meta,Demo Meta Awareness Q2,5600,112,112.12,0.02,1.0,2,100.0,4760.0
2026-03-21,meta,Demo Meta Conversion Q1,6050,121,121.21,0.02,1.0,2,100.0,5142.0
2026-03-21,meta,Demo Meta Conversion Q2,5550,111,110.56,0.02,1.0,2,100.0,4718.0
2026-03-22,google,Demo Search Brand,6150,123,122.91,0.02,1.0,2,100.0,
2026-03-22,google,Demo Search Generic,5550,111,110.98,0.02,1.0,2,100.0,
2026-03-22,google,Demo Display Retargeting,5850,117,117.49,0.02,1.0,2,100.0,
2026-03-22,meta,Demo Meta Awareness Q1,5950,119,119.15,0.02,1.0,2,100.0,5058.0
2026-03-22,meta,Demo Meta Awareness Q2,5600,112,111.85,0.02,1.0,2,100.0,4760.0
2026-03-22,meta,Demo Meta Conversion Q1,6550,131,131.17,0.02,1.0,3,150.0,5568.0
2026-03-22,meta,Demo Meta Conversion Q2,5500,110,110.33,0.02,1.0,2,100.0,4675.0
2026-03-23,google,Demo Search Brand,4700,94,93.98,0.02,1.0,2,100.0,
2026-03-23,google,Demo Search Generic,4900,98,97.69,0.02,1.0,2,100.0,
2026-03-23,google,Demo Display Retargeting,5300,106,106.35,0.02,1.0,2,100.0,
2026-03-23,meta,Demo Meta Awareness Q1,5050,101,100.9,0.02,1.0,2,100.0,4292.0
2026-03-23,meta,Demo Meta Awareness Q2,4850,97,97.14,0.02,1.0,2,100.0,4122.0
2026-03-23,meta,Demo Meta Conversion Q1,4950,99,99.48,0.02,1.0,2,100.0,4208.0
2026-03-23,meta,Demo Meta Conversion Q2,5350,107,107.06,0.02,1.0,2,100.0,4548.0
2026-03-24,google,Demo Search Brand,4950,99,98.8,0.02,1.0,2,100.0,
2026-03-24,google,Demo Search Generic,4750,95,94.67,0.02,1.0,2,100.0,
2026-03-24,google,Demo Display Retargeting,4700,94,94.16,0.02,1.0,2,100.0,
2026-03-24,meta,Demo Meta Awareness Q1,5350,107,106.84,0.02,1.0,2,100.0,4548.0
2026-03-24,meta,Demo Meta Awareness Q2,4750,95,95.0,0.02,1.0,2,100.0,4038.0
2026-03-24,meta,Demo Meta Conversion Q1,5050,101,100.68,0.02,1.0,2,100.0,4292.0
2026-03-24,meta,Demo Meta Conversion Q2,5200,104,103.95,0.02,1.0,2,100.0,4420.0
2026-03-25,google,Demo Search Brand,4650,93,93.07,0.02,1.0,2,100.0,
2026-03-25,google,Demo Search Generic,4500,90,90.39,0.02,1.0,2,100.0,
2026-03-25,google,Demo Display Retargeting,5500,110,109.78,0.02,1.0,2,100.0,
2026-03-25,meta,Demo Meta Awareness Q1,5300,106,106.28,0.02,1.0,2,100.0,4505.0
2026-03-25,meta,Demo Meta Awareness Q2,5450,109,108.93,0.02,1.0,2,100.0,4632.0
2026-03-25,meta,Demo Meta Conversion Q1,5050,101,101.33,0.02,1.0,2,100.0,4292.0
2026-03-25,meta,Demo Meta Conversion Q2,4700,94,94.49,0.02,1.01,2,100.0,3995.0
2026-03-26,google,Demo Search Brand,5000,100,100.44,0.02,1.0,2,100.0,
2026-03-26,google,Demo Search Generic,5250,105,105.25,0.02,1.0,2,100.0,
2026-03-26,google,Demo Display Retargeting,5100,102,101.96,0.02,1.0,2,100.0,
2026-03-26,meta,Demo Meta Awareness Q1,4950,99,99.49,0.02,1.0,2,100.0,4208.0
2026-03-26,meta,Demo Meta Awareness Q2,5050,101,101.17,0.02,1.0,2,100.0,4292.0
2026-03-26,meta,Demo Meta Conversion Q1,4700,94,94.46,0.02,1.0,2,100.0,3995.0
2026-03-26,meta,Demo Meta Conversion Q2,4900,98,97.76,0.02,1.0,2,100.0,4165.0
2026-03-27,google,Demo Search Brand,4950,99,99.07,0.02,1.0,2,100.0,
2026-03-27,google,Demo Search Generic,5250,105,105.21,0.02,1.0,2,100.0,
2026-03-27,google,Demo Display Retargeting,5050,101,100.67,0.02,1.0,2,100.0,
2026-03-27,meta,Demo Meta Awareness Q1,4950,99,98.98,0.02,1.0,2,100.0,4208.0
2026-03-27,meta,Demo Meta Awareness Q2,5450,109,109.06,0.02,1.0,2,100.0,4632.0
2026-03-27,meta,Demo Meta Conversion Q1,4700,94,94.2,0.02,1.0,2,100.0,3995.0
2026-03-27,meta,Demo Meta Conversion Q2,5300,106,106.2,0.02,1.0,2,100.0,4505.0
2026-03-28,google,Demo Search Brand,5400,108,108.1,0.02,1.0,2,100.0,
2026-03-28,google,Demo Search Generic,5850,117,117.41,0.02,1.0,2,100.0,
2026-03-28,google,Demo Display Retargeting,5650,113,112.64,0.02,1.0,2,100.0,
2026-03-28,meta,Demo Meta Awareness Q1,6000,120,119.53,0.02,1.0,2,100.0,5100.0
2026-03-28,meta,Demo Meta Awareness Q2,6000,120,119.83,0.02,1.0,2,100.0,5100.0
2026-03-28,meta,Demo Meta Conversion Q1,5850,117,117.37,0.02,1.0,2,100.0,4972.0
2026-03-28,meta,Demo Meta Conversion Q2,5450,109,109.31,0.02,1.0,2,100.0,4632.0
2026-03-29,google,Demo Search Brand,5700,114,113.55,0.02,1.0,2,100.0,
2026-03-29,google,Demo Search Generic,5700,114,114.27,0.02,1.0,2,100.0,
2026-03-29,google,Demo Display Retargeting,5950,119,119.15,0.02,1.0,2,100.0,
2026-03-29,meta,Demo Meta Awareness Q1,5900,118,118.16,0.02,1.0,2,100.0,5015.0
2026-03-29,meta,Demo Meta Awareness Q2,5650,113,112.84,0.02,1.0,2,100.0,4802.0
2026-03-29,meta,Demo Meta Conversion Q1,6150,123,122.6,0.02,1.0,2,100.0,5228.0
2026-03-29,meta,Demo Meta Conversion Q2,5950,119,119.27,0.02,1.0,2,100.0,5058.0
2026-03-30,google,Demo Search Brand,4700,94,94.42,0.02,1.0,2,100.0,
2026-03-30,google,Demo Search Generic,4600,92,91.55,0.02,1.0,2,100.0,
2026-03-30,google,Demo Display Retargeting,4600,92,92.45,0.02,1.0,2,100.0,
2026-03-30,meta,Demo Meta Awareness Q1,4550,91,91.4,0.02,1.0,2,100.0,3868.0
2026-03-30,meta,Demo Meta Awareness Q2,4550,91,90.86,0.02,1.0,2,100.0,3868.0
2026-03-30,meta,Demo Meta Conversion Q1,4600,92,91.93,0.02,1.0,2,100.0,3910.0
2026-03-30,meta,Demo Meta Conversion Q2,4850,97,96.79,0.02,1.0,2,100.0,4122.0
2026-03-31,google,Demo Search Brand,5050,101,100.63,0.02,1.0,2,100.0,
2026-03-31,google,Demo Search Generic,4950,99,99.45,0.02,1.0,2,100.0,
2026-03-31,google,Demo Display Retargeting,5400,108,108.03,0.02,1.0,2,100.0,
2026-03-31,meta,Demo Meta Awareness Q1,5400,108,108.1,0.02,1.0,2,100.0,4590.0
2026-03-31,meta,Demo Meta Awareness Q2,4700,94,93.67,0.02,1.0,2,100.0,3995.0
2026-03-31,meta,Demo Meta Conversion Q1,5350,107,107.34,0.02,1.0,2,100.0,4548.0
2026-03-31,meta,Demo Meta Conversion Q2,5050,101,101.27,0.02,1.0,2,100.0,4292.0
2026-04-01,google,Demo Search Brand,5250,105,104.76,0.02,1.0,2,100.0,
2026-04-01,google,Demo Search Generic,5300,106,105.82,0.02,1.0,2,100.0,
2026-04-01,google,Demo Display Retargeting,4900,98,98.04,0.02,1.0,2,100.0,
2026-04-01,meta,Demo Meta Awareness Q1,4900,98,98.49,0.02,1.0,2,100.0,4165.0
2026-04-01,meta,Demo Meta Awareness Q2,5250,105,105.1,0.02,1.0,2,100.0,4462.0
2026-04-01,meta,Demo Meta Conversion Q1,5300,106,106.46,0.02,1.0,2,100.0,4505.0
2026-04-01,meta,Demo Meta Conversion Q2,4950,99,98.78,0.02,1.0,2,100.0,4208.0
2026-04-02,google,Demo Search Brand,4750,95,94.94,0.02,1.0,2,100.0,
2026-04-02,google,Demo Search Generic,5150,103,103.39,0.02,1.0,2,100.0,
2026-04-02,google,Demo Display Retargeting,5300,106,105.59,0.02,1.0,2,100.0,
2026-04-02,meta,Demo Meta Awareness Q1,5250,105,105.3,0.02,1.0,2,100.0,4462.0
2026-04-02,meta,Demo Meta Awareness Q2,4900,98,97.81,0.02,1.0,2,100.0,4165.0
2026-04-02,meta,Demo Meta Conversion Q1,4700,94,93.65,0.02,1.0,2,100.0,3995.0
2026-04-02,meta,Demo Meta Conversion Q2,5000,100,100.01,0.02,1.0,2,100.0,4250.0
2026-04-03,google,Demo Search Brand,4800,96,95.66,0.02,1.0,2,100.0,
2026-04-03,google,Demo Search Generic,4800,96,96.3,0.02,1.0,2,100.0,
2026-04-03,google,Demo Display Retargeting,5200,104,103.7,0.02,1.0,2,100.0,
2026-04-03,meta,Demo Meta Awareness Q1,4800,96,96.46,0.02,1.0,2,100.0,4080.0
2026-04-03,meta,Demo Meta Awareness Q2,5300,106,106.06,0.02,1.0,2,100.0,4505.0
2026-04-03,meta,Demo Meta Conversion Q1,4900,98,97.86,0.02,1.0,2,100.0,4165.0
2026-04-03,meta,Demo Meta Conversion Q2,4650,93,93.4,0.02,1.0,2,100.0,3952.0
2026-04-04,google,Demo Search Brand,5950,119,118.85,0.02,1.0,2,100.0,
2026-04-04,google,Demo Search Generic,5800,116,116.41,0.02,1.0,2,100.0,
2026-04-04,google,Demo Display Retargeting,5800,116,115.68,0.02,1.0,2,100.0,
2026-04-04,meta,Demo Meta Awareness Q1,5650,113,112.79,0.02,1.0,2,100.0,4802.0
2026-04-04,meta,Demo Meta Awareness Q2,5700,114,113.75,0.02,1.0,2,100.0,4845.0
2026-04-04,meta,Demo Meta Conversion Q1,6300,126,126.1,0.02,1.0,3,150.0,5355.0
2026-04-04,meta,Demo Meta Conversion Q2,6300,126,126.35,0.02,1.0,3,150.0,5355.0
2026-04-05,google,Demo Search Brand,5900,118,118.15,0.02,1.0,2,100.0,
2026-04-05,google,Demo Search Generic,5750,115,114.94,0.02,1.0,2,100.0,
2026-04-05,google,Demo Display Retargeting,6150,123,122.98,0.02,1.0,2,100.0,
2026-04-05,meta,Demo Meta Awareness Q1,6200,124,123.84,0.02,1.0,2,100.0,5270.0
2026-04-05,meta,Demo Meta Awareness Q2,6050,121,121.21,0.02,1.0,2,100.0,5142.0
2026-04-05,meta,Demo Meta Conversion Q1,6300,126,126.1,0.02,1.0,3,150.0,5355.0
2026-04-05,meta,Demo Meta Conversion Q2,5900,118,118.1,0.02,1.0,2,100.0,5015.0
2026-04-06,google,Demo Search Brand,5150,103,102.99,0.02,1.0,2,100.0,
2026-04-06,google,Demo Search Generic,5000,100,100.25,0.02,1.0,2,100.0,
2026-04-06,google,Demo Display Retargeting,4800,96,96.38,0.02,1.0,2,100.0,
2026-04-06,meta,Demo Meta Awareness Q1,4650,93,92.62,0.02,1.0,2,100.0,3952.0
2026-04-06,meta,Demo Meta Awareness Q2,4700,94,93.79,0.02,1.0,2,100.0,3995.0
2026-04-06,meta,Demo Meta Conversion Q1,5000,100,99.82,0.02,1.0,2,100.0,4250.0
2026-04-06,meta,Demo Meta Conversion Q2,4700,94,94.0,0.02,1.0,2,100.0,3995.0
2026-04-07,google,Demo Search Brand,5450,109,109.25,0.02,1.0,2,100.0,
2026-04-07,google,Demo Search Generic,4850,97,97.23,0.02,1.0,2,100.0,
2026-04-07,google,Demo Display Retargeting,4650,93,93.1,0.02,1.0,2,100.0,
2026-04-07,meta,Demo Meta Awareness Q1,5450,109,108.66,0.02,1.0,2,100.0,4632.0
2026-04-07,meta,Demo Meta Awareness Q2,5350,107,106.78,0.02,1.0,2,100.0,4548.0
2026-04-07,meta,Demo Meta Conversion Q1,4750,95,95.03,0.02,1.0,2,100.0,4038.0
2026-04-07,meta,Demo Meta Conversion Q2,5150,103,103.36,0.02,1.0,2,100.0,4378.0
2026-04-08,google,Demo Search Brand,5200,104,104.44,0.02,1.0,2,100.0,
2026-04-08,google,Demo Search Generic,5000,100,99.88,0.02,1.0,2,100.0,
2026-04-08,google,Demo Display Retargeting,5100,102,101.77,0.02,1.0,2,100.0,
2026-04-08,meta,Demo Meta Awareness Q1,5350,107,106.86,0.02,1.0,2,100.0,4548.0
2026-04-08,meta,Demo Meta Awareness Q2,5000,100,99.81,0.02,1.0,2,100.0,4250.0
2026-04-08,meta,Demo Meta Conversion Q1,4950,99,99.13,0.02,1.0,2,100.0,4208.0
2026-04-08,meta,Demo Meta Conversion Q2,5250,105,104.81,0.02,1.0,2,100.0,4462.0
2026-04-09,google,Demo Search Brand,5450,109,108.88,0.02,1.0,2,100.0,
2026-04-09,google,Demo Search Generic,5400,108,108.45,0.02,1.0,2,100.0,
2026-04-09,google,Demo Display Retargeting,5100,102,102.33,0.02,1.0,2,100.0,
2026-04-09,meta,Demo Meta Awareness Q1,5050,101,100.91,0.02,1.0,2,100.0,4292.0
2026-04-09,meta,Demo Meta Awareness Q2,5150,103,102.53,0.02,1.0,2,100.0,4378.0
2026-04-09,meta,Demo Meta Conversion Q1,4550,91,91.14,0.02,1.0,2,100.0,3868.0
2026-04-09,meta,Demo Meta Conversion Q2,5400,108,107.8,0.02,1.0,2,100.0,4590.0
2026-04-10,google,Demo Search Brand,4550,91,90.73,0.02,1.0,2,100.0,
2026-04-10,google,Demo Search Generic,4550,91,91.45,0.02,1.0,2,100.0,
2026-04-10,google,Demo Display Retargeting,4550,91,90.79,0.02,1.0,2,100.0,
2026-04-10,meta,Demo Meta Awareness Q1,5250,105,104.58,0.02,1.0,2,100.0,4462.0
2026-04-10,meta,Demo Meta Awareness Q2,4800,96,95.61,0.02,1.0,2,100.0,4080.0
2026-04-10,meta,Demo Meta Conversion Q1,4900,98,98.18,0.02,1.0,2,100.0,4165.0
2026-04-10,meta,Demo Meta Conversion Q2,4750,95,94.97,0.02,1.0,2,100.0,4038.0
2026-04-11,google,Demo Search Brand,6500,130,130.13,0.02,1.0,3,150.0,
2026-04-11,google,Demo Search Generic,6600,132,131.89,0.02,1.0,3,150.0,
2026-04-11,google,Demo Display Retargeting,5950,119,118.56,0.02,1.0,2,100.0,
2026-04-11,meta,Demo Meta Awareness Q1,6400,128,127.6,0.02,1.0,3,150.0,5440.0
2026-04-11,meta,Demo Meta Awareness Q2,5700,114,114.07,0.02,1.0,2,100.0,4845.0
2026-04-11,meta,Demo Meta Conversion Q1,6200,124,123.57,0.02,1.0,2,100.0,5270.0
2026-04-11,meta,Demo Meta Conversion Q2,5550,111,111.18,0.02,1.0,2,100.0,4718.0
2026-04-12,google,Demo Search Brand,6450,129,128.73,0.02,1.0,3,150.0,
2026-04-12,google,Demo Search Generic,5900,118,118.33,0.02,1.0,2,100.0,
2026-04-12,google,Demo Display Retargeting,6250,125,125.39,0.02,1.0,2,100.0,
2026-04-12,meta,Demo Meta Awareness Q1,6150,123,123.38,0.02,1.0,2,100.0,5228.0
