data_date,url,clicks,impressions,avg_position
2025-12-19,/locations/helsinki,10,175,4.0
2025-12-19,/locations/oslo,8,141,4.4
2025-12-19,/pricing,8,139,4.8
2025-12-19,/membership,6,99,5.2
2025-12-19,/blog,5,70,5.6
2025-12-20,/,12,292,2.0
2025-12-20,/booking,12,270,2.4
2025-12-20,/about,11,229,2.8
2025-12-20,/contact,12,245,3.2
2025-12-20,/locations/stockholm,11,219,3.6
2025-12-20,/locations/helsinki,9,172,4.0
2025-12-20,/locations/oslo,7,128,4.4
2025-12-20,/pricing,7,110,4.8
2025-12-20,/membership,6,100,5.2
2025-12-20,/blog,5,70,5.6
2025-12-21,/,11,285,2.0
2025-12-21,/booking,12,278,2.4
2025-12-21,/about,12,262,2.8
2025-12-21,/contact,10,204,3.2
2025-12-21,/locations/stockholm,11,211,3.6
2025-12-21,/locations/helsinki,8,154,4.0
2025-12-21,/locations/oslo,9,153,4.4
2025-12-21,/pricing,8,131,4.8
2025-12-21,/membership,6,94,5.2
2025-12-21,/blog,6,83,5.6
2025-12-22,/,13,326,2.0
2025-12-22,/booking,13,307,2.4
2025-12-22,/about,11,238,2.8
2025-12-22,/contact,12,254,3.2
2025-12-22,/locations/stockholm,10,199,3.6
2025-12-22,/locations/helsinki,9,165,4.0
2025-12-22,/locations/oslo,9,156,4.4
2025-12-22,/pricing,8,139,4.8
2025-12-22,/membership,7,112,5.2
2025-12-22,/blog,5,69,5.6
2025-12-23,/,11,269,2.0
2025-12-23,/booking,12,271,2.4
2025-12-23,/about,13,283,2.8
2025-12-23,/contact,13,256,3.2
2025-12-23,/locations/stockholm,10,187,3.6
2025-12-23,/locations/helsinki,8,152,4.0
2025-12-23,/locations/oslo,9,159,4.4
2025-12-23,/pricing,7,115,4.8
2025-12-23,/membership,6,91,5.2
2025-12-23,/blog,5,80,5.6
2025-12-24,/,11,273,2.0
2025-12-24,/booking,13,298,2.4
2025-12-24,/about,13,282,2.8
2025-12-24,/contact,10,202,3.2
2025-12-24,/locations/stockholm,11,203,3.6
2025-12-24,/locations/helsinki,10,186,4.0
2025-12-24,/locations/oslo,9,152,4.4
2025-12-24,/pricing,9,140,4.8
2025-12-24,/membership,6,87,5.2
2025-12-24,/blog,6,86,5.6
2025-12-25,/,12,305,2.0
2025-12-25,/booking,11,251,2.4
2025-12-25,/about,12,260,2.8
2025-12-25,/contact,12,236,3.2
2025-12-25,/locations/stockholm,9,170,3.6
2025-12-25,/locations/helsinki,11,193,4.0
2025-12-25,/locations/oslo,8,131,4.4
2025-12-25,/pricing,7,114,4.8
2025-12-25,/membership,7,103,5.2
2025-12-25,/blog,5,81,5.6
2025-12-26,/,13,313,2.0
2025-12-26,/booking,12,285,2.4
2025-12-26,/about,11,249,2.8
2025-12-26,/contact,11,226,3.2
2025-12-26,/locations/stockholm,10,196,3.6
2025-12-26,/locations/helsinki,9,163,4.0
2025-12-26,/locations/oslo,8,144,4.4
2025-12-26,/pricing,8,139,4.8
2025-12-26,/membership,6,96,5.2
2025-12-26,/blog,5,81,5.6
2025-12-27,/,12,310,2.0
2025-12-27,/booking,11,252,2.4
2025-12-27,/about,10,224,2.8
2025-12-27,/contact,10,200,3.2
2025-12-27,/locations/stockholm,10,200,3.6
2025-12-27,/locations/helsinki,9,159,4.0
2025-12-27,/locations/oslo,8,139,4.4
2025-12-27,/pricing,8,138,4.8
2025-12-27,/membership,6,100,5.2
2025-12-27,/blog,5,71,5.6
2025-12-28,/,11,272,2.0
2025-12-28,/booking,12,270,2.4
2025-12-28,/about,11,232,2.8
2025-12-28,/contact,10,194,3.2
2025-12-28,/locations/stockholm,12,222,3.6
2025-12-28,/locations/helsinki,10,179,4.0
2025-12-28,/locations/oslo,10,165,4.4
2025-12-28,/pricing,8,134,4.8
2025-12-28,/membership,5,85,5.2
2025-12-28,/blog,5,78,5.6
2025-12-29,/,11,268,2.0
2025-12-29,/booking,10,240,2.4
2025-12-29,/about,10,215,2.8
2025-12-29,/contact,12,248,3.2
2025-12-29,/locations/stockholm,11,204,3.6
2025-12-29,/locations/helsinki,10,189,4.0
2025-12-29,/locations/oslo,9,156,4.4
2025-12-29,/pricing,7,111,4.8
2025-12-29,/membership,7,103,5.2
2025-12-29,/blog,4,66,5.6
2025-12-30,/,10,260,2.0
2025-12-30,/booking,11,262,2.4
2025-12-30,/about,10,220,2.8
2025-12-30,/contact,12,239,3.2
2025-12-30,/locations/stockholm,11,206,3.6
2025-12-30,/locations/helsinki,10,185,4.0
2025-12-30,/locations/oslo,10,168,4.4
2025-12-30,/pricing,7,120,4.8
2025-12-30,/membership,7,102,5.2
2025-12-30,/blog,5,72,5.6
2025-12-31,/,11,268,2.0
2025-12-31,/booking,13,303,2.4
2025-12-31,/about,12,255,2.8
2025-12-31,/contact,11,233,3.2
2025-12-31,/locations/stockholm,10,185,3.6
2025-12-31,/locations/helsinki,11,192,4.0
2025-12-31,/locations/oslo,9,150,4.4
2025-12-31,/pricing,7,109,4.8
2025-12-31,/membership,6,95,5.2
2025-12-31,/blog,5,74,5.6
2026-01-01,/,11,285,2.0
2026-01-01,/booking,10,243,2.4
2026-01-01,/about,11,237,2.8
2026-01-01,/contact,9,191,3.2
2026-01-01,/locations/stockholm,10,183,3.6
2026-01-01,/locations/helsinki,10,182,4.0
2026-01-01,/locations/oslo,9,152,4.4
2026-01-01,/pricing,7,120,4.8
2026-01-01,/membership,7,114,5.2
2026-01-01,/blog,4,65,5.6
2026-01-02,/,13,313,2.0
2026-01-02,/booking,12,285,2.4
2026-01-02,/about,12,252,2.8
2026-01-02,/contact,10,209,3.2
2026-01-02,/locations/stockholm,10,200,3.6
2026-01-02,/locations/helsinki,10,173,4.0
2026-01-02,/locations/oslo,8,134,4.4
2026-01-02,/pricing,7,115,4.8
2026-01-02,/membership,6,98,5.2
2026-01-02,/blog,5,72,5.6
2026-01-03,/,11,267,2.0
2026-01-03,/booking,11,253,2.4
2026-01-03,/about,12,257,2.8
2026-01-03,/contact,12,239,3.2
2026-01-03,/locations/stockholm,11,215,3.6
2026-01-03,/locations/helsinki,10,177,4.0
2026-01-03,/locations/oslo,8,130,4.4
2026-01-03,/pricing,7,115,4.8
2026-01-03,/membership,7,107,5.2
2026-01-03,/blog,5,70,5.6
2026-01-04,/,13,315,2.0
2026-01-04,/booking,12,287,2.4
2026-01-04,/about,12,251,2.8
2026-01-04,/contact,10,212,3.2
2026-01-04,/locations/stockholm,9,175,3.6
2026-01-04,/locations/helsinki,10,187,4.0
2026-01-04,/locations/oslo,8,139,4.4
2026-01-04,/pricing,7,117,4.8
2026-01-04,/membership,6,89,5.2
2026-01-04,/blog,5,80,5.6
2026-01-05,/,14,341,2.0
2026-01-05,/booking,12,274,2.4
2026-01-05,/about,11,240,2.8
2026-01-05,/contact,11,226,3.2
2026-01-05,/locations/stockholm,10,193,3.6
2026-01-05,/locations/helsinki,9,165,4.0
2026-01-05,/locations/oslo,10,171,4.4
2026-01-05,/pricing,9,141,4.8
2026-01-05,/membership,7,104,5.2
2026-01-05,/blog,4,64,5.6
2026-01-06,/,12,288,2.0
2026-01-06,/booking,11,250,2.4
2026-01-06,/about,12,256,2.8
2026-01-06,/contact,11,218,3.2
2026-01-06,/locations/stockholm,10,195,3.6
2026-01-06,/locations/helsinki,11,197,4.0
2026-01-06,/locations/oslo,10,168,4.4
2026-01-06,/pricing,7,116,4.8
2026-01-06,/membership,7,104,5.2
2026-01-06,/blog,6,83,5.6
2026-01-07,/,14,341,2.0
2026-01-07,/booking,13,295,2.4
2026-01-07,/about,10,220,2.8
2026-01-07,/contact,12,237,3.2
2026-01-07,/locations/stockholm,10,199,3.6
2026-01-07,/locations/helsinki,9,164,4.0
2026-01-07,/locations/oslo,10,168,4.4
2026-01-07,/pricing,8,130,4.8
2026-01-07,/membership,7,112,5.2
2026-01-07,/blog,4,65,5.6
2026-01-08,/,13,326,2.0
2026-01-08,/booking,12,282,2.4
2026-01-08,/about,11,235,2.8
2026-01-08,/contact,12,250,3.2
2026-01-08,/locations/stockholm,11,218,3.6
2026-01-08,/locations/helsinki,10,179,4.0
2026-01-08,/locations/oslo,10,171,4.4
2026-01-08,/pricing,8,136,4.8
2026-01-08,/membership,6,99,5.2
2026-01-08,/blog,4,65,5.6
2026-01-09,/,12,310,2.0
2026-01-09,/booking,12,270,2.4
2026-01-09,/about,12,256,2.8
2026-01-09,/contact,10,194,3.2
2026-01-09,/locations/stockholm,11,219,3.6
2026-01-09,/locations/helsinki,11,191,4.0
2026-01-09,/locations/oslo,9,161,4.4
2026-01-09,/pricing,8,136,4.8
2026-01-09,/membership,6,90,5.2
2026-01-09,/blog,5,75,5.6
2026-01-10,/,13,323,2.0
2026-01-10,/booking,12,285,2.4
2026-01-10,/about,12,251,2.8
2026-01-10,/contact,11,215,3.2
2026-01-10,/locations/stockholm,11,210,3.6
2026-01-10,/locations/helsinki,8,151,4.0
2026-01-10,/locations/oslo,7,129,4.4
2026-01-10,/pricing,8,123,4.8
2026-01-10,/membership,6,101,5.2
2026-01-10,/blog,5,71,5.6
2026-01-11,/,13,316,2.0
2026-01-11,/booking,13,310,2.4
2026-01-11,/about,10,222,2.8
2026-01-11,/contact,11,223,3.2
2026-01-11,/locations/stockholm,12,227,3.6
2026-01-11,/locations/helsinki,11,199,4.0
2026-01-11,/locations/oslo,9,150,4.4
2026-01-11,/pricing,8,135,4.8
2026-01-11,/membership,6,91,5.2
2026-01-11,/blog,5,82,5.6
2026-01-12,/,14,343,2.0
2026-01-12,/booking,11,261,2.4
2026-01-12,/about,11,230,2.8
2026-01-12,/contact,10,199,3.2
2026-01-12,/locations/stockholm,10,197,3.6
2026-01-12,/locations/helsinki,9,166,4.0
2026-01-12,/locations/oslo,9,150,4.4
2026-01-12,/pricing,8,126,4.8
2026-01-12,/membership,7,111,5.2
2026-01-12,/blog,6,84,5.6
2026-01-13,/,12,294,2.0
2026-01-13,/booking,13,296,2.4
2026-01-13,/about,12,254,2.8
2026-01-13,/contact,12,240,3.2
2026-01-13,/locations/stockholm,11,212,3.6
2026-01-13,/locations/helsinki,11,192,4.0
2026-01-13,/locations/oslo,8,135,4.4
2026-01-13,/pricing,8,136,4.8
2026-01-13,/membership,6,92,5.2
2026-01-13,/blog,5,79,5.6
2026-01-14,/,14,341,2.0
2026-01-14,/booking,12,282,2.4
2026-01-14,/about,13,279,2.8
2026-01-14,/contact,12,246,3.2
2026-01-14,/locations/stockholm,11,212,3.6
2026-01-14,/locations/helsinki,8,153,4.0
2026-01-14,/locations/oslo,7,129,4.4
2026-01-14,/pricing,9,140,4.8
2026-01-14,/membership,7,106,5.2
2026-01-14,/blog,5,76,5.6
2026-01-15,/,10,255,2.0
2026-01-15,/booking,10,244,2.4
2026-01-15,/about,12,264,2.8
2026-01-15,/contact,10,207,3.2
2026-01-15,/locations/stockholm,10,191,3.6
2026-01-15,/locations/helsinki,11,192,4.0
2026-01-15,/locations/oslo,8,142,4.4
2026-01-15,/pricing,8,126,4.8
2026-01-15,/membership,6,87,5.2
2026-01-15,/blog,5,75,5.6
2026-01-16,/,13,319,2.0
2026-01-16,/booking,11,253,2.4
2026-01-16,/about,12,256,2.8
2026-01-16,/contact,11,231,3.2
2026-01-16,/locations/stockholm,11,219,3.6
2026-01-16,/locations/helsinki,9,168,4.0
2026-01-16,/locations/oslo,10,168,4.4
2026-01-16,/pricing,8,124,4.8
2026-01-16,/membership,6,86,5.2
2026-01-16,/blog,4,65,5.6
2026-01-17,/,13,337,2.0
2026-01-17,/booking,10,240,2.4
2026-01-17,/about,13,272,2.8
2026-01-17,/contact,13,258,3.2
2026-01-17,/locations/stockholm,11,220,3.6
2026-01-17,/locations/helsinki,9,170,4.0
2026-01-17,/locations/oslo,8,138,4.4
2026-01-17,/pricing,7,112,4.8
2026-01-17,/membership,6,96,5.2
2026-01-17,/blog,5,75,5.6
2026-01-18,/,12,298,2.0
2026-01-18,/booking,12,285,2.4
2026-01-18,/about,13,272,2.8
2026-01-18,/contact,10,202,3.2
2026-01-18,/locations/stockholm,10,190,3.6
2026-01-18,/locations/helsinki,10,188,4.0
2026-01-18,/locations/oslo,10,168,4.4
2026-01-18,/pricing,8,138,4.8
2026-01-18,/membership,7,114,5.2
2026-01-18,/blog,5,82,5.6
2026-01-19,/,14,342,2.0
2026-01-19,/booking,13,311,2.4
2026-01-19,/about,12,262,2.8
2026-01-19,/contact,12,239,3.2
2026-01-19,/locations/stockholm,10,189,3.6
2026-01-19,/locations/helsinki,11,196,4.0
2026-01-19,/locations/oslo,9,159,4.4
2026-01-19,/pricing,9,140,4.8
2026-01-19,/membership,6,91,5.2
2026-01-19,/blog,5,72,5.6
2026-01-20,/,11,263,2.0
2026-01-20,/booking,13,311,2.4
2026-01-20,/about,13,273,2.8
2026-01-20,/contact,12,243,3.2
2026-01-20,/locations/stockholm,10,196,3.6
2026-01-20,/locations/helsinki,8,149,4.0
2026-01-20,/locations/oslo,10,171,4.4
2026-01-20,/pricing,7,121,4.8
2026-01-20,/membership,6,92,5.2
2026-01-20,/blog,6,83,5.6
2026-01-21,/,11,274,2.0
2026-01-21,/booking,11,248,2.4
2026-01-21,/about,11,248,2.8
2026-01-21,/contact,11,222,3.2
2026-01-21,/locations/stockholm,12,223,3.6
2026-01-21,/locations/helsinki,11,201,4.0
2026-01-21,/locations/oslo,8,139,4.4
2026-01-21,/pricing,7,114,4.8
2026-01-21,/membership,6,99,5.2
2026-01-21,/blog,5,74,5.6
2026-01-22,/,13,329,2.0
2026-01-22,/booking,10,242,2.4
2026-01-22,/about,10,225,2.8
2026-01-22,/contact,10,205,3.2
2026-01-22,/locations/stockholm,9,175,3.6
2026-01-22,/locations/helsinki,8,152,4.0
2026-01-22,/locations/oslo,9,151,4.4
2026-01-22,/pricing,9,140,4.8
2026-01-22,/membership,7,110,5.2
2026-01-22,/blog,5,68,5.6
2026-01-23,/,11,268,2.0
2026-01-23,/booking,12,284,2.4
2026-01-23,/about,11,237,2.8
2026-01-23,/contact,11,225,3.2
2026-01-23,/locations/stockholm,11,213,3.6
2026-01-23,/locations/helsinki,11,196,4.0
2026-01-23,/locations/oslo,8,136,4.4
2026-01-23,/pricing,7,109,4.8
2026-01-23,/membership,6,92,5.2
2026-01-23,/blog,5,76,5.6
2026-01-24,/,11,263,2.0
2026-01-24,/booking,11,261,2.4
2026-01-24,/about,11,235,2.8
2026-01-24,/contact,10,199,3.2
2026-01-24,/locations/stockholm,12,229,3.6
2026-01-24,/locations/helsinki,11,194,4.0
2026-01-24,/locations/oslo,9,154,4.4
2026-01-24,/pricing,8,139,4.8
2026-01-24,/membership,6,94,5.2
2026-01-24,/blog,6,83,5.6
2026-01-25,/,13,316,2.0
2026-01-25,/booking,11,253,2.4
2026-01-25,/about,12,263,2.8
2026-01-25,/contact,11,226,3.2
2026-01-25,/locations/stockholm,10,200,3.6
2026-01-25,/locations/helsinki,11,198,4.0
2026-01-25,/locations/oslo,8,145,4.4
2026-01-25,/pricing,9,141,4.8
2026-01-25,/membership,7,110,5.2
2026-01-25,/blog,5,73,5.6
2026-01-26,/,13,325,2.0
2026-01-26,/booking,10,243,2.4
2026-01-26,/about,12,250,2.8
2026-01-26,/contact,10,195,3.2
2026-01-26,/locations/stockholm,9,182,3.6
2026-01-26,/locations/helsinki,9,168,4.0
2026-01-26,/locations/oslo,8,132,4.4
2026-01-26,/pricing,9,140,4.8
2026-01-26,/membership,7,111,5.2
2026-01-26,/blog,4,64,5.6
2026-01-27,/,11,264,2.0
2026-01-27,/booking,13,311,2.4
2026-01-27,/about,10,213,2.8
2026-01-27,/contact,13,256,3.2
2026-01-27,/locations/stockholm,11,204,3.6
2026-01-27,/locations/helsinki,10,178,4.0
2026-01-27,/locations/oslo,7,129,4.4
2026-01-27,/pricing,7,120,4.8
2026-01-27,/membership,7,110,5.2
2026-01-27,/blog,5,71,5.6
2026-01-28,/,13,336,2.0
2026-01-28,/booking,12,276,2.4
2026-01-28,/about,13,275,2.8
2026-01-28,/contact,12,244,3.2
2026-01-28,/locations/stockholm,10,198,3.6
2026-01-28,/locations/helsinki,11,193,4.0
2026-01-28,/locations/oslo,10,166,4.4
2026-01-28,/pricing,9,142,4.8
2026-01-28,/membership,6,87,5.2
2026-01-28,/blog,5,82,5.6
2026-01-29,/,13,315,2.0
2026-01-29,/booking,13,292,2.4
2026-01-29,/about,13,282,2.8
2026-01-29,/contact,10,194,3.2
2026-01-29,/locations/stockholm,11,215,3.6
2026-01-29,/locations/helsinki,9,168,4.0
2026-01-29,/locations/oslo,9,155,4.4
2026-01-29,/pricing,7,115,4.8
2026-01-29,/membership,6,94,5.2
2026-01-29,/blog,5,78,5.6
2026-01-30,/,12,288,2.0
2026-01-30,/booking,11,258,2.4
2026-01-30,/about,10,215,2.8
2026-01-30,/contact,10,202,3.2
2026-01-30,/locations/stockholm,11,207,3.6
2026-01-30,/locations/helsinki,9,170,4.0
2026-01-30,/locations/oslo,7,129,4.4
2026-01-30,/pricing,7,119,4.8
2026-01-30,/membership,6,96,5.2
2026-01-30,/blog,5,69,5.6
2026-01-31,/,11,270,2.0
2026-01-31,/booking,10,235,2.4
2026-01-31,/about,12,260,2.8
2026-01-31,/contact,12,243,3.2
2026-01-31,/locations/stockholm,10,184,3.6
2026-01-31,/locations/helsinki,9,166,4.0
2026-01-31,/locations/oslo,10,168,4.4
2026-01-31,/pricing,9,142,4.8
2026-01-31,/membership,7,102,5.2
2026-01-31,/blog,5,73,5.6
2026-02-01,/,14,344,2.0
2026-02-01,/booking,10,239,2.4
2026-02-01,/about,11,235,2.8
2026-02-01,/contact,11,227,3.2
2026-02-01,/locations/stockholm,10,185,3.6
2026-02-01,/locations/helsinki,11,197,4.0
2026-02-01,/locations/oslo,9,151,4.4
2026-02-01,/pricing,9,140,4.8
2026-02-01,/membership,6,95,5.2
2026-02-01,/blog,4,67,5.6
2026-02-02,/,13,337,2.0
2026-02-02,/booking,12,273,2.4
2026-02-02,/about,13,272,2.8
2026-02-02,/contact,10,213,3.2
2026-02-02,/locations/stockholm,9,177,3.6
2026-02-02,/locations/helsinki,10,182,4.0
2026-02-02,/locations/oslo,8,139,4.4
2026-02-02,/pricing,9,141,4.8
2026-02-02,/membership,6,94,5.2
2026-02-02,/blog,5,70,5.6
2026-02-03,/,13,323,2.0
2026-02-03,/booking,11,265,2.4
2026-02-03,/about,10,223,2.8
2026-02-03,/contact,10,207,3.2
2026-02-03,/locations/stockholm,11,210,3.6
2026-02-03,/locations/helsinki,9,155,4.0
2026-02-03,/locations/oslo,9,159,4.4
2026-02-03,/pricing,9,142,4.8
2026-02-03,/membership,6,89,5.2
2026-02-03,/blog,5,70,5.6
2026-02-04,/,11,286,2.0
2026-02-04,/booking,12,282,2.4
2026-02-04,/about,12,261,2.8
2026-02-04,/contact,13,256,3.2
2026-02-04,/locations/stockholm,12,229,3.6
2026-02-04,/locations/helsinki,9,166,4.0
2026-02-04,/locations/oslo,8,137,4.4
2026-02-04,/pricing,7,116,4.8
2026-02-04,/membership,7,103,5.2
2026-02-04,/blog,5,70,5.6
2026-02-05,/,13,328,2.0
2026-02-05,/booking,12,272,2.4
2026-02-05,/about,10,213,2.8
2026-02-05,/contact,12,244,3.2
2026-02-05,/locations/stockholm,10,195,3.6
2026-02-05,/locations/helsinki,11,201,4.0
2026-02-05,/locations/oslo,9,162,4.4
2026-02-05,/pricing,8,127,4.8
2026-02-05,/membership,6,89,5.2
2026-02-05,/blog,5,75,5.6
2026-02-06,/,12,310,2.0
2026-02-06,/booking,13,304,2.4
2026-02-06,/about,13,273,2.8
2026-02-06,/contact,12,254,3.2
2026-02-06,/locations/stockholm,11,213,3.6
2026-02-06,/locations/helsinki,10,174,4.0
2026-02-06,/locations/oslo,8,146,4.4
2026-02-06,/pricing,8,124,4.8
2026-02-06,/membership,6,94,5.2
2026-02-06,/blog,4,67,5.6
2026-02-07,/,11,278,2.0
2026-02-07,/booking,13,291,2.4
2026-02-07,/about,10,218,2.8
2026-02-07,/contact,11,218,3.2
2026-02-07,/locations/stockholm,9,181,3.6
2026-02-07,/locations/helsinki,10,185,4.0
2026-02-07,/locations/oslo,8,143,4.4
2026-02-07,/pricing,8,126,4.8
2026-02-07,/membership,7,110,5.2
2026-02-07,/blog,5,76,5.6
2026-02-08,/,11,282,2.0
2026-02-08,/booking,12,283,2.4
2026-02-08,/about,13,286,2.8
2026-02-08,/contact,11,230,3.2
2026-02-08,/locations/stockholm,10,191,3.6
2026-02-08,/locations/helsinki,10,189,4.0
2026-02-08,/locations/oslo,9,155,4.4
2026-02-08,/pricing,9,143,4.8
2026-02-08,/membership,6,90,5.2
2026-02-08,/blog,6,86,5.6
2026-02-09,/,13,318,2.0
2026-02-09,/booking,12,284,2.4
2026-02-09,/about,12,270,2.8
2026-02-09,/contact,10,201,3.2
2026-02-09,/locations/stockholm,10,185,3.6
2026-02-09,/locations/helsinki,9,155,4.0
2026-02-09,/locations/oslo,9,150,4.4
2026-02-09,/pricing,8,125,4.8
2026-02-09,/membership,7,112,5.2
2026-02-09,/blog,5,74,5.6
2026-02-10,/,13,320,2.0
2026-02-10,/booking,11,267,2.4
2026-02-10,/about,13,272,2.8
2026-02-10,/contact,10,199,3.2
2026-02-10,/locations/stockholm,9,176,3.6
2026-02-10,/locations/helsinki,9,166,4.0
2026-02-10,/locations/oslo,10,172,4.4
2026-02-10,/pricing,8,126,4.8
2026-02-10,/membership,7,105,5.2
2026-02-10,/blog,4,66,5.6
2026-02-11,/,12,290,2.0
2026-02-11,/booking,13,311,2.4
2026-02-11,/about,12,255,2.8
2026-02-11,/contact,10,195,3.2
2026-02-11,/locations/stockholm,11,221,3.6
2026-02-11,/locations/helsinki,8,154,4.0
2026-02-11,/locations/oslo,9,155,4.4
2026-02-11,/pricing,7,112,4.8
2026-02-11,/membership,7,111,5.2
2026-02-11,/blog,6,86,5.6
2026-02-12,/,11,278,2.0
2026-02-12,/booking,13,304,2.4
2026-02-12,/about,13,280,2.8
2026-02-12,/contact,12,243,3.2
2026-02-12,/locations/stockholm,11,217,3.6
2026-02-12,/locations/helsinki,10,186,4.0
2026-02-12,/locations/oslo,8,131,4.4
2026-02-12,/pricing,7,120,4.8
2026-02-12,/membership,6,94,5.2
2026-02-12,/blog,5,68,5.6
2026-02-13,/,12,296,2.0
2026-02-13,/booking,11,255,2.4
2026-02-13,/about,12,252,2.8
2026-02-13,/contact,11,224,3.2
2026-02-13,/locations/stockholm,9,170,3.6
2026-02-13,/locations/helsinki,9,156,4.0
2026-02-13,/locations/oslo,9,154,4.4
2026-02-13,/pricing,9,143,4.8
2026-02-13,/membership,7,102,5.2
2026-02-13,/blog,6,85,5.6
2026-02-14,/,14,344,2.0
2026-02-14,/booking,12,290,2.4
2026-02-14,/about,12,257,2.8
2026-02-14,/contact,11,230,3.2
2026-02-14,/locations/stockholm,9,182,3.6
2026-02-14,/locations/helsinki,9,157,4.0
2026-02-14,/locations/oslo,8,141,4.4
2026-02-14,/pricing,7,119,4.8
2026-02-14,/membership,6,93,5.2
2026-02-14,/blog,5,68,5.6
2026-02-15,/,13,323,2.0
2026-02-15,/booking,11,265,2.4
2026-02-15,/about,12,256,2.8
2026-02-15,/contact,11,218,3.2
2026-02-15,/locations/stockholm,10,196,3.6
2026-02-15,/locations/helsinki,9,171,4.0
2026-02-15,/locations/oslo,9,153,4.4
2026-02-15,/pricing,7,115,4.8
2026-02-15,/membership,7,114,5.2
2026-02-15,/blog,5,77,5.6
2026-02-16,/,13,318,2.0
2026-02-16,/booking,11,262,2.4
2026-02-16,/about,13,277,2.8
2026-02-16,/contact,11,216,3.2
2026-02-16,/locations/stockholm,11,220,3.6
2026-02-16,/locations/helsinki,9,161,4.0
2026-02-16,/locations/oslo,10,165,4.4
2026-02-16,/pricing,9,142,4.8
2026-02-16,/membership,6,91,5.2
2026-02-16,/blog,4,65,5.6
2026-02-17,/,13,329,2.0
2026-02-17,/booking,12,282,2.4
2026-02-17,/about,11,231,2.8
2026-02-17,/contact,11,227,3.2
2026-02-17,/locations/stockholm,12,229,3.6
2026-02-17,/locations/helsinki,11,198,4.0
2026-02-17,/locations/oslo,8,141,4.4
2026-02-17,/pricing,8,132,4.8
2026-02-17,/membership,6,100,5.2
2026-02-17,/blog,5,70,5.6
2026-02-18,/,11,268,2.0
2026-02-18,/booking,10,244,2.4
2026-02-18,/about,10,214,2.8
2026-02-18,/contact,11,234,3.2
2026-02-18,/locations/stockholm,10,186,3.6
2026-02-18,/locations/helsinki,10,179,4.0
2026-02-18,/locations/oslo,9,162,4.4
2026-02-18,/pricing,6,106,4.8
2026-02-18,/membership,6,98,5.2
2026-02-18,/blog,5,70,5.6
2026-02-19,/,12,310,2.0
2026-02-19,/booking,11,246,2.4
2026-02-19,/about,12,255,2.8
2026-02-19,/contact,11,231,3.2
2026-02-19,/locations/stockholm,11,208,3.6
2026-02-19,/locations/helsinki,8,154,4.0
2026-02-19,/locations/oslo,10,172,4.4
2026-02-19,/pricing,8,123,4.8
2026-02-19,/membership,6,99,5.2
2026-02-19,/blog,5,80,5.6
2026-02-20,/,14,338,2.0
2026-02-20,/booking,12,290,2.4
2026-02-20,/about,12,263,2.8
2026-02-20,/contact,12,238,3.2
2026-02-20,/locations/stockholm,11,211,3.6
2026-02-20,/locations/helsinki,10,177,4.0
2026-02-20,/locations/oslo,9,151,4.4
2026-02-20,/pricing,8,124,4.8
2026-02-20,/membership,7,108,5.2
2026-02-20,/blog,5,74,5.6
2026-02-21,/,11,267,2.0
2026-02-21,/booking,12,274,2.4
2026-02-21,/about,12,260,2.8
2026-02-21,/contact,11,229,3.2
2026-02-21,/locations/stockholm,11,207,3.6
2026-02-21,/locations/helsinki,9,169,4.0
2026-02-21,/locations/oslo,8,135,4.4
2026-02-21,/pricing,8,133,4.8
2026-02-21,/membership,6,86,5.2
2026-02-21,/blog,5,69,5.6
2026-02-22,/,14,339,2.0
2026-02-22,/booking,11,264,2.4
2026-02-22,/about,11,238,2.8
2026-02-22,/contact,10,200,3.2
2026-02-22,/locations/stockholm,10,185,3.6
2026-02-22,/locations/helsinki,9,167,4.0
2026-02-22,/locations/oslo,8,140,4.4
2026-02-22,/pricing,7,116,4.8
2026-02-22,/membership,7,113,5.2
2026-02-22,/blog,5,76,5.6
2026-02-23,/,10,259,2.0
2026-02-23,/booking,13,311,2.4
2026-02-23,/about,13,273,2.8
2026-02-23,/contact,10,198,3.2
2026-02-23,/locations/stockholm,10,184,3.6
2026-02-23,/locations/helsinki,9,159,4.0
2026-02-23,/locations/oslo,9,159,4.4
2026-02-23,/pricing,8,129,4.8
2026-02-23,/membership,7,108,5.2
2026-02-23,/blog,5,75,5.6
2026-02-24,/,11,282,2.0
2026-02-24,/booking,11,254,2.4
2026-02-24,/about,12,262,2.8
2026-02-24,/contact,11,216,3.2
2026-02-24,/locations/stockholm,10,194,3.6
2026-02-24,/locations/helsinki,9,160,4.0
2026-02-24,/locations/oslo,9,163,4.4
2026-02-24,/pricing,8,129,4.8
2026-02-24,/membership,6,92,5.2
2026-02-24,/blog,5,73,5.6
2026-02-25,/,13,318,2.0
2026-02-25,/booking,13,291,2.4
2026-02-25,/about,11,246,2.8
2026-02-25,/contact,12,235,3.2
2026-02-25,/locations/stockholm,11,207,3.6
2026-02-25,/locations/helsinki,8,153,4.0
2026-02-25,/locations/oslo,9,154,4.4
2026-02-25,/pricing,7,108,4.8
2026-02-25,/membership,7,109,5.2
2026-02-25,/blog,5,82,5.6
2026-02-26,/,10,260,2.0
2026-02-26,/booking,11,261,2.4
2026-02-26,/about,12,271,2.8
2026-02-26,/contact,12,236,3.2
2026-02-26,/locations/stockholm,10,193,3.6
2026-02-26,/locations/helsinki,9,162,4.0
